ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Household_Size,TotalSpent,LuxuryScore,HealthScore,TotalPurchases,TotalCampaignsAccepted,CmpAccRecency,CampaignMomentum,SpendPerCapita,Tenure,LoyaltyScore,WebPurchasesPerVisit,OnlinePurchases,WebRation_Z,ImpulseIndex
2262,1965,Master,Together,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,60,3,311,0.6945337620578779,0.28938906752411575,12,0,0,0.0,103.66666666666667,148,0.18652748633970861,0.75,0.5384615384615384,0.03758761756357828,0.36598692020733065
1131,1967,PhD,Single,52569.0,0,1,2014-04-05,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,3,11,0,58,2,95,0.968421052631579,0.031578947368421054,6,0,0,0.0,47.5,140,0.1948277848838001,0.5,0.2857142857142857,-0.24341903138323157,0.1596835450196549
1041,1973,PhD,Single,48432.0,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,3,11,1,52,2,424,0.8584905660377359,0.13443396226415094,14,0,0,0.0,212.0,158,0.6753588505066801,0.7777777777777778,0.5333333333333333,0.06629584657037906,0.4172261042741026
24,1960,Master,Together,17144.0,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,65,4,47,0.5106382978723404,0.44680851063829785,7,0,0,0.0,11.75,142,0.07758834887835853,0.375,0.375,-0.402035104276994,0.37596723832635215
3409,1984,Graduation,Single,36108.0,1,0,2013-10-15,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,3,11,0,41,2,339,0.5545722713864307,0.41297935103244837,12,1,3,8.777083671441753e-18,169.5,146,0.21365088598559828,0.7,0.6153846153846154,-0.015254774095691707,0.5281138238476882
7022,1971,Graduation,Married,76445.0,1,0,2012-09-28,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,3,11,0,54,3,1410,0.548936170212766,0.3943262411347518,20,0,0,0.0,470.0,159,0.7543637979514728,0.2857142857142857,0.3333333333333333,-0.5244256803300414,0.3265385074032273
7943,1975,PhD,Married,36663.0,1,0,2014-04-25,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,3,11,0,50,3,35,0.6571428571428571,0.2571428571428571,5,0,0,0.0,11.666666666666666,140,0.18683821280305185,0.3333333333333333,0.3333333333333333,-0.4581298337596626,0.2044634235921288
5272,1965,Master,Married,53843.0,0,1,2013-06-27,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,3,11,0,60,3,562,0.802491103202847,0.1903914590747331,16,0,0,0.0,187.33333333333334,150,0.22966836710248562,1.0,0.7647058823529411,0.2810066489468099,0.41008518211334527
5453,1956,Master,Married,90226.0,0,0,2012-09-26,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,3,11,0,69,2,2352,0.5063775510204082,0.429421768707483,23,1,1,-0.20000000000000004,1176.0,159,0.44131418829558067,1.3333333333333333,0.4583333333333333,0.5620132978936198,0.5569990161548318
2565,1955,Master,Divorced,70638.0,0,0,2013-06-01,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,3,11,0,70,1,1334,0.8088455772113943,0.18215892053973012,19,1,4,0.1,1334.0,150,0.29092407057647474,1.0,0.45,0.2810066489468099,0.436320631854067
800,1960,Graduation,Together,44512.0,1,1,2013-08-30,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,65,4,32,0.78125,0.21875,4,0,0,0.0,8.0,148,0.13476803790888114,0.2,0.2,-0.6501951913013312,0.20079202374550453
11092,1961,Graduation,Married,27116.0,1,1,2014-03-02,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,64,4,41,0.36585365853658536,0.5853658536585366,5,0,0,0.0,10.25,141,0.09730803916119804,0.25,0.3333333333333333,-0.5757793541716043,0.2515223044761625
5062,1963,PhD,Married,54072.0,1,1,2013-07-27,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,3,11,0,62,4,39,0.8974358974358975,0.10256410256410256,4,0,0,0.0,9.75,149,0.11418781456714847,0.2222222222222222,0.4,-0.6167459066534249,0.13641559078665896
8969,1977,Graduation,Married,71855.0,0,1,2013-01-16,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,3,11,0,48,3,1141,0.5048203330411919,0.3970201577563541,21,0,0,0.0,380.3333333333333,155,0.27205487383775206,1.25,0.45454545454545453,0.49571745132324085,0.5542807241922487
4656,1990,2n Cycle,Single,51250.0,1,0,2013-03-30,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,3,11,0,35,2,710,0.5380281690140845,0.4169014084507042,19,1,3,8.777083671441753e-18,355.0,153,0.3776524012990251,1.0,0.75,0.2810066489468099,0.65548147482085
4480,1973,Master,Married,60432.0,0,1,2014-03-09,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,3,11,0,52,3,401,0.9376558603491272,0.05486284289276808,14,0,0,0.0,133.66666666666666,141,0.2154681048388608,1.0,0.6,0.2810066489468099,0.43060816019870995
9971,1964,PhD,Married,65526.0,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0,61,3,506,0.8023715415019763,0.1976284584980237,16,0,0,0.0,168.66666666666666,140,0.3710151534508752,1.3333333333333333,0.47058823529411764,0.5620132978936198,0.20988288457115534
6729,1988,Graduation,Single,68655.0,0,0,2012-08-10,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,3,11,0,37,1,1538,0.3211963589076723,0.6020806241872562,20,0,0,0.0,1538.0,160,0.2589285463882597,1.0,0.42857142857142855,0.2810066489468099,0.39287684621959423
1773,1978,2n Cycle,Married,12393.0,0,0,2012-12-04,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,3,11,0,47,2,57,0.3157894736842105,0.5614035087719298,5,0,0,0.0,28.5,156,0.24114951411016278,0.2,0.3333333333333333,-0.6501951913013312,0.22157373390420013
9242,1990,Graduation,Single,64509.0,0,0,2013-08-17,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,3,11,1,35,1,1722,0.5301974448315911,0.45528455284552843,18,1,3,8.777083671441753e-18,1722.0,148,0.49220534786078585,1.2,0.47368421052631576,0.45475089884142034,0.4762303754982747
1764,1975,Graduation,Single,33955.0,1,0,2013-08-09,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,3,11,0,50,2,270,0.4074074074074074,0.5666666666666667,11,0,0,0.0,135.0,148,0.16602266187819897,0.5555555555555556,0.5,-0.17712318481285264,0.40125078932392466
6215,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,1,48,4,31,0.5483870967741935,0.41935483870967744,4,0,0,0.0,7.75,144,0.24684225616522149,0.1111111111111111,0.4,-0.7904901565480353,0.22112897322645877
10099,1984,Graduation,Married,55434.0,1,0,2013-10-05,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,3,11,0,41,3,882,0.35600907029478457,0.5657596371882087,21,0,0,0.0,294.0,146,0.4058889232612458,1.0,0.36363636363636365,0.2810066489468099,0.4842305127875153
5423,1983,Graduation,Together,28359.0,1,0,2013-10-27,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,42,3,16,0.5,0.4375,3,0,0,0.0,5.333333333333333,146,0.18355191469711157,0.125,0.25,-0.7678447117132731,0.15607918062767057
940,1987,Graduation,Single,57100.0,1,0,2014-05-18,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,3,11,0,38,2,311,0.5627009646302251,0.40192926045016075,12,0,0,0.0,155.5,139,0.49682316304929874,0.75,0.38461538461538464,0.03758761756357828,0.3479129215882748
3011,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,60,3,227,0.4052863436123348,0.5286343612334802,10,0,0,0.0,75.66666666666667,143,0.33702843815185274,0.8,0.45454545454545453,0.08894129140514129,0.296722088717873
3298,1956,Master,Married,52973.0,0,1,2012-11-08,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,3,11,0,69,3,1152,0.9157986111111112,0.0763888888888889,24,0,0,0.0,384.0,157,0.2106058067013981,1.0,0.6,0.2810066489468099,0.5162060736986515
8286,1965,PhD,Together,51717.0,0,1,2013-08-20,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,3,11,0,60,3,122,0.8442622950819673,0.14754098360655737,7,1,4,0.1,40.666666666666664,148,0.1946486063974674,0.375,0.375,-0.402035104276994,0.3152180029052341
9668,1971,Graduation,Married,18793.0,1,0,2013-01-12,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,3,11,0,54,3,77,0.3116883116883117,0.4675324675324675,6,0,0,0.0,25.666666666666668,155,0.3800457610937481,0.2222222222222222,0.2857142857142857,-0.6167459066534249,0.3712972006369962
5120,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,3,11,0,43,2,1289,0.3335919317300233,0.5919317300232738,18,0,0,0.0,644.5,159,0.2546988499173215,1.25,0.631578947368421,0.49571745132324085,0.3976827817916537
6097,1959,Graduation,Single,50664.0,1,1,2013-01-16,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,3,11,0,66,3,561,0.7825311942959001,0.2103386809269162,15,0,0,0.0,187.0,155,0.23434010895296237,0.8,0.5625,0.08894129140514129,0.5117306826313986
7019,1963,Graduation,Together,54414.0,1,1,2013-01-23,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,3,11,0,62,4,211,0.6018957345971564,0.27488151658767773,9,0,0,0.0,52.75,155,0.22654619087218003,0.6,0.4,-0.12576951097128972,0.45548528209229394
7408,1952,PhD,Married,54549.0,0,1,2014-03-03,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,3,11,0,73,3,233,0.9656652360515021,0.034334763948497854,10,0,0,0.0,77.66666666666667,141,0.48831744028147284,0.625,0.5454545454545454,-0.09750638875865944,0.23523888148470398
8041,1971,PhD,Widow,47111.0,0,1,2012-09-08,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,3,11,0,54,2,1092,0.5824175824175825,0.315018315018315,15,0,0,0.0,546.0,159,0.3668442494759224,0.3,0.3125,-0.5042825486767593,0.5471070994725862
252,1963,PhD,Divorced,41003.0,0,0,2013-03-17,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,3,11,0,62,1,601,0.35108153078202997,0.5757071547420965,16,0,0,0.0,601.0,153,0.5366394973267122,0.8571428571428571,0.47058823529411764,0.14591264262457204,0.3436574136554868
9986,1982,Graduation,Together,19444.0,1,0,2014-02-22,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,3,11,1,43,3,54,0.48148148148148145,0.48148148148148145,7,0,0,0.0,18.0,142,0.4320326994119944,0.5,0.625,-0.24341903138323157,0.31939194504781454
3276,1976,2n Cycle,Together,36301.0,1,0,2013-10-25,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,3,11,0,49,3,78,0.2948717948717949,0.6410256410256411,6,0,0,0.0,26.0,146,0.18224511615252448,0.375,0.42857142857142855,-0.402035104276994,0.2249708565334439
3859,1947,PhD,Together,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,78,3,1095,0.4392694063926941,0.4858447488584475,25,0,0,0.0,365.0,148,0.3362502549606265,1.8,0.46153846153846156,0.8943736206819923,0.4159898721863659
3570,1969,PhD,Together,42731.0,1,0,2013-10-21,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,3,11,0,56,3,244,0.75,0.24180327868852458,10,0,0,0.0,81.33333333333333,146,0.1961410037128239,0.6666666666666666,0.45454545454545453,-0.0513536738415628,0.33136260198428386
3783,1959,PhD,Married,52854.0,1,1,2014-03-24,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,3,11,0,66,4,116,0.9051724137931034,0.08620689655172414,7,0,0,0.0,29.0,141,0.20990804503743793,0.3333333333333333,0.375,-0.4581298337596626,0.2418436479305144
10207,1978,Graduation,Together,22775.0,1,0,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,47,3,15,0.4,0.6,3,0,0,0.0,5.0,150,0.1671783193941243,0.1111111111111111,0.25,-0.7904901565480353,0.12558681439099192
10906,1948,PhD,Together,46681.0,0,2,2013-10-08,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,3,11,0,77,4,425,0.7223529411764706,0.23294117647058823,14,0,0,0.0,106.25,146,0.23476673977053963,0.6666666666666666,0.6666666666666666,-0.0513536738415628,0.36380124292101734
3427,1955,PhD,Married,59821.0,0,1,2013-04-12,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,3,11,0,70,3,734,0.9046321525885559,0.09536784741144415,20,0,0,0.0,244.66666666666666,152,0.5000439598239562,1.2222222222222223,0.6190476190476191,0.47307200648847864,0.4096842549973524
5209,1954,Graduation,Divorced,50002.0,0,1,2013-06-17,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,3,11,0,71,2,638,0.822884012539185,0.15203761755485892,17,0,0,0.0,319.0,150,0.4132671384555767,1.0,0.5555555555555556,0.2810066489468099,0.377697441263134
10711,1945,Graduation,Married,69755.0,0,0,2013-10-02,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,3,11,0,80,2,894,0.34675615212527966,0.62751677852349,21,0,0,0.0,447.0,146,0.40864602571998687,1.5,0.4090909090909091,0.6877828088649096,0.3510567338405153
10785,1969,Graduation,Married,44078.0,1,1,2014-06-19,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,3,11,0,56,4,41,0.6829268292682927,0.3170731707317073,5,0,0,0.0,10.25,138,0.2995514242903054,0.3333333333333333,0.3333333333333333,-0.4581298337596626,0.2127626806819738
2814,1976,Master,Together,30560.0,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,3,11,0,49,3,31,0.5161290322580645,0.3225806451612903,4,0,0,0.0,10.333333333333334,150,0.4582510178693613,0.125,0.2,-0.7678447117132731,0.20217142320130757
6866,1969,Master,Together,35924.0,1,1,2014-03-23,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,3,11,0,56,4,34,0.4411764705882353,0.47058823529411764,4,0,0,0.0,8.5,141,0.13269338487602267,0.16666666666666666,0.2,-0.7015488651428942,0.18929209986257936
1665,1964,PhD,Divorced,64140.0,0,2,2013-09-23,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,3,11,1,61,3,1750,0.9565714285714285,0.03485714285714286,13,3,10,0.10000000000000002,583.3333333333334,147,0.2531426005358237,0.3333333333333333,0.5,-0.4581298337596626,0.8517208739669404
6575,1981,Graduation,Together,56386.0,1,1,2012-10-27,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,3,11,0,44,4,612,0.49836601307189543,0.4493464052287582,17,0,0,0.0,153.0,158,0.26239770290989683,0.9,0.5555555555555556,0.18750231419175156,0.579775530450852
3829,1979,Basic,Together,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,46,3,29,0.3448275862068966,0.6551724137931034,4,0,0,0.0,9.666666666666666,144,0.07594736838164876,0.16666666666666666,0.2,-0.7015488651428942,0.13113016536549812
3091,1981,2n Cycle,Together,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,44,3,823,0.48116646415552855,0.5018226002430134,20,0,0,0.0,274.3333333333333,139,0.35836331128553717,1.4,0.5714285714285714,0.6133669717351825,0.32669970881875815
10141,1960,Master,Divorced,39228.0,0,0,2013-05-10,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,3,11,0,65,1,20,0.5,0.35,3,0,0,0.0,20.0,151,0.684580790127341,0.0,0.0,-0.982555514089704,0.17177809195160387
5177,1974,Master,Married,58494.0,0,1,2013-12-12,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,3,11,0,51,3,396,0.8005050505050505,0.1994949494949495,14,0,0,0.0,132.0,144,0.23009987777267282,0.8571428571428571,0.5333333333333333,0.14591264262457204,0.25041020521425345
7005,1981,Graduation,Single,58684.0,0,0,2014-06-16,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,3,11,0,44,1,813,0.6937269372693727,0.2976629766297663,20,1,4,0.1,813.0,138,0.25604766264167134,1.6666666666666667,0.38095238095238093,0.8054323292768513,0.4486364989917538
6409,1967,Graduation,Divorced,57136.0,0,0,2013-05-18,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,3,11,1,58,1,1179,0.3341815097540288,0.6556403731976251,19,0,0,0.0,1179.0,151,0.4885231502700407,1.0,0.6,0.2810066489468099,0.2999812429086398
7485,1950,PhD,Widow,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,75,3,138,0.6014492753623188,0.38405797101449274,7,0,0,0.0,46.0,139,0.20897408402778966,0.4,0.375,-0.3691885423545213,0.3115532400977134
8079,1982,Graduation,Married,22448.0,1,0,2014-02-26,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,3,11,0,43,3,55,0.38181818181818183,0.5818181818181818,6,0,0,0.0,18.333333333333332,142,0.10421903897231136,0.5,0.42857142857142855,-0.24341903138323157,0.31939194504781454
8395,1961,Graduation,Single,82014.0,0,0,2012-08-20,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,3,11,1,64,1,1511,0.6690933156849769,0.22303110522832562,21,0,0,0.0,1511.0,160,0.35953460225751344,0.42857142857142855,0.4090909090909091,-0.33236032278837285,0.36810492292088154
10352,1963,Graduation,Widow,34213.0,1,1,2012-09-07,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,3,11,1,62,3,117,0.6495726495726496,0.3247863247863248,6,0,0,0.0,39.0,159,0.6546828263603811,0.3,0.5714285714285714,-0.5042825486767593,0.315203068988305
4931,1977,Graduation,Together,118350.5,0,0,2013-04-29,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,3,11,0,48,2,1730,0.0011560693641618498,0.9982658959537573,28,0,0,0.0,865.0,152,0.525597238174652,0.0,0.9655172413793104,-0.982555514089704,0.029080967248540635
13,1947,PhD,Widow,25358.0,0,1,2013-07-22,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,3,11,0,78,2,32,0.84375,0.15625,4,0,0,0.0,16.0,149,0.15867145923822124,0.14285714285714285,0.2,-0.7391364827064725,0.1952486727709983
1834,1978,Master,Single,35544.0,1,0,2014-03-08,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,3,11,0,47,2,67,0.5074626865671642,0.47761194029850745,5,0,0,0.0,33.5,141,0.13650876580788673,0.25,0.3333333333333333,-0.5757793541716043,0.16804983756413985
2285,1954,Master,Together,36634.0,0,1,2013-05-28,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,3,11,0,71,3,335,0.7253731343283583,0.2656716417910448,12,0,0,0.0,111.66666666666667,151,0.8648148791736573,0.625,0.5384615384615384,-0.09750638875865944,0.3405557818493817
2295,1954,PhD,Married,62670.0,0,1,2014-02-02,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,3,11,0,71,3,825,0.6993939393939393,0.24484848484848484,21,0,0,0.0,275.0,142,0.25220839670916434,1.25,0.36363636363636365,0.49571745132324085,0.36728374905953337
1378,1972,2n Cycle,Together,50334.0,0,1,2013-07-24,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,3,11,0,53,3,694,0.6023054755043228,0.3746397694524496,17,0,0,0.0,231.33333333333334,149,0.37994725840741916,1.0,0.6111111111111112,0.2810066489468099,0.516580971076911
2781,1981,Graduation,Single,72066.0,0,0,2014-06-23,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,3,11,1,44,1,1792,0.5786830357142857,0.39285714285714285,16,2,6,-3.510833468576701e-17,1792.0,138,0.32308763083975445,1.3333333333333333,0.5882352941176471,0.5620132978936198,0.6483359632075509
1165,1958,PhD,Single,50729.0,1,1,2013-05-02,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,3,11,0,67,3,496,0.5866935483870968,0.40524193548387094,15,0,0,0.0,165.33333333333334,151,0.23062984376738926,0.8571428571428571,0.5,0.14591264262457204,0.5152814765350153
1404,1968,Graduation,Together,34916.0,2,0,2013-05-15,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,3,11,0,57,4,231,0.4025974025974026,0.5974025974025974,9,0,0,0.0,57.75,151,0.1446174731675171,0.5,0.6,-0.24341903138323157,0.3098759355919346
6457,1976,Graduation,Divorced,64892.0,0,1,2014-05-29,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,3,11,0,49,2,902,0.656319290465632,0.3170731707317073,22,0,0,0.0,451.0,139,0.22407960595429705,1.2,0.43478260869565216,0.45475089884142034,0.4047066744045445
2639,1966,Graduation,Single,43602.0,1,1,2014-01-10,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,3,11,0,59,3,68,0.5588235294117647,0.39705882352941174,6,0,0,0.0,22.666666666666668,143,0.1969225035382559,0.42857142857142855,0.5714285714285714,-0.33236032278837285,0.3259182859967526
8299,1989,PhD,Single,33996.0,0,0,2013-09-11,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,36,1,71,0.647887323943662,0.352112676056338,5,0,0,0.0,71.0,147,0.23856219673607681,0.2,0.3333333333333333,-0.6501951913013312,0.13433083215857827
6437,1985,2n Cycle,Single,41473.0,1,0,2013-06-19,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,3,11,0,40,2,76,0.39473684210526316,0.5657894736842105,5,0,0,0.0,38.0,150,0.1438340210106821,0.25,0.3333333333333333,-0.5757793541716043,0.19713080481268047
6912,1967,PhD,Married,63246.0,0,2,2013-08-20,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,3,11,0,58,4,772,0.7772020725388601,0.19430051813471502,21,0,0,0.0,193.0,148,0.2379900292777017,1.2,0.4090909090909091,0.45475089884142034,0.3347472101466852
7327,1959,PhD,Married,36732.0,1,1,2013-12-29,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,3,11,0,66,4,47,0.5957446808510638,0.3829787234042553,6,0,0,0.0,11.75,144,0.11577280172575752,0.3333333333333333,0.2857142857142857,-0.4581298337596626,0.28899861379811087
5299,1970,PhD,Married,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,55,3,1586,0.7635561160151324,0.21752837326607818,23,0,0,0.0,528.6666666666666,145,0.32088388480903557,0.7777777777777778,0.4166666666666667,0.06629584657037906,0.38952083296770024
4127,1967,PhD,Married,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,58,3,1529,0.6742969260954872,0.2871157619359058,32,1,3,8.777083671441753e-18,509.6666666666667,154,0.21048042051747934,1.5714285714285714,0.6363636363636364,0.7391364827064725,0.595500928798294
8143,1985,PhD,Single,37929.0,0,0,2013-07-30,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,3,11,1,40,1,265,0.8,0.19245283018867926,11,2,5,-0.10000000000000002,265.0,149,0.2798483848885632,0.5,0.5,-0.24341903138323157,0.5449157570710724
1964,1951,Graduation,Together,86610.0,0,0,2013-09-05,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,3,11,0,74,2,1603,0.3112913287585777,0.5664379288833438,17,0,0,0.0,801.5,147,0.27546711597119355,1.6666666666666667,0.6111111111111112,0.8054323292768513,0.4467108476289951
3690,1986,Master,Married,80141.0,0,0,2013-01-11,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,3,11,1,39,2,2091,0.5853658536585366,0.39550454328072693,21,1,5,0.19999999999999998,1045.5,155,0.47214414886810785,1.0,0.5,0.2810066489468099,0.48451105998425864
3433,1955,2n Cycle,Married,72635.0,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,70,2,981,0.5066258919469928,0.45769622833843016,20,1,1,-0.20000000000000004,490.5,150,0.2895837667166764,1.5,0.6666666666666666,0.6877828088649096,0.5044073981110389
3389,1970,Graduation,Married,69016.0,0,1,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,3,11,0,55,3,1533,0.578604044357469,0.3515981735159817,30,0,0,0.0,511.0,157,0.2800488719376351,1.3333333333333333,0.5483870967741935,0.5620132978936198,0.5565139373614272
4712,1991,2n Cycle,Together,20193.0,0,0,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,3,11,0,34,2,82,0.2073170731707317,0.6585365853658537,6,0,0,0.0,41.0,157,0.363638948081151,0.2,0.2857142857142857,-0.6501951913013312,0.2385850092292965
1170,1975,Graduation,Married,27573.0,1,0,2013-03-25,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,3,11,0,50,3,244,0.26639344262295084,0.6721311475409836,10,0,0,0.0,81.33333333333333,153,0.2524805308096851,0.5555555555555556,0.5454545454545454,-0.17712318481285264,0.43033175657246525
6347,1979,Basic,Single,15862.0,1,0,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,46,2,36,0.3055555555555556,0.4444444444444444,4,0,0,0.0,18.0,150,0.27250646143520335,0.1111111111111111,0.2,-0.7904901565480353,0.22219169652041826
4065,1976,PhD,Married,49544.0,1,0,2013-02-12,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,3,11,0,49,3,404,0.8193069306930693,0.1806930693069307,14,0,0,0.0,134.66666666666666,154,0.8755048805651023,0.625,0.4,-0.09750638875865944,0.23523888148470398
8230,1980,Graduation,Married,33228.0,1,0,2014-01-23,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,3,11,0,45,3,71,0.38028169014084506,0.5633802816901409,5,0,0,0.0,23.666666666666668,143,0.2649928424809312,0.25,0.3333333333333333,-0.5757793541716043,0.20649278519648495
1215,1978,Graduation,Together,70440.0,0,0,2013-10-08,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,47,2,1572,0.494910941475827,0.4402035623409669,22,1,1,-0.20000000000000004,786.0,146,0.31758178138082716,1.25,0.6521739130434783,0.49571745132324085,0.5365402243685791
